Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
1020,180,56,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.54984,-46.484137
1150,0,47,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.546146,-46.47803
900,110,56,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.551634,-46.483
1100,0,49,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.543748,-46.481472
1100,180,48,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.541366,-46.483726
1200,0,59,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.547538,-46.48197
1150,0,47,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.545341,-46.48342
955,150,58,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.553571,-46.49127
750,0,45,1,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.542132,-46.48698
1000,0,48,1,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.537903,-46.48933
1100,0,46,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.547612,-46.485402
1220,0,59,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.552443,-46.483483
1100,200,77,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.528516,-46.465465
800,200,55,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.545223,-46.479633
750,0,60,1,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.542138,-46.486983
1000,0,45,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.542138,-46.486983
1210,190,56,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.551123,-46.488925
850,130,56,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.549429,-46.480229
1250,0,59,2,2,1,1,0,1,0,0,Artur Alvim/São Paulo,rent,apartment,-23.548684,-46.485184
850,0,60,1,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.542138,-46.486983
750,106,48,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.552141,-46.480618
950,150,48,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.544583,-46.486817
850,200,55,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.548733,-46.479147
1000,0,48,1,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.50974,-46.522246
900,130,56,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.552073,-46.483411
850,150,42,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.539525,-46.4926
1550,306,43,2,2,1,1,1,0,0,0,Belém/São Paulo,rent,apartment,-23.534606,-46.595084
950,0,60,2,2,1,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.54873,-46.582013
1300,474,44,2,2,1,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.538794,-46.605664
4000,1200,179,4,4,3,3,0,0,0,0,Belém/São Paulo,rent,apartment,-23.540085,-46.593312
1500,530,52,2,2,1,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.53838,-46.589441
1800,490,52,2,2,1,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.52529,-46.603235
1200,587,52,2,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.513096,-46.526718
1200,400,50,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.508439,-46.530778
1700,0,55,2,2,1,1,0,0,1,0,Cangaíba/São Paulo,rent,apartment,-23.510982,-46.542666
800,0,46,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.505049,-46.527093
1000,680,70,2,2,1,1,0,0,1,0,Cangaíba/São Paulo,rent,apartment,-23.507829,-46.532525
900,380,48,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.502336,-46.523243
1400,510,64,2,2,1,1,1,0,0,0,Carrão/São Paulo,rent,apartment,-23.555378,-46.531058
4000,1100,120,3,4,1,2,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.550486,-46.540741
1000,725,62,2,2,1,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.554539,-46.527288
1500,750,70,3,2,1,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.55395,-46.545297
2800,1040,125,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.551011,-46.543376
3500,900,112,3,3,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.551712,-46.545053
1690,0,56,2,2,1,1,1,0,0,0,Carrão/São Paulo,rent,apartment,-23.557981,-46.530342
3500,580,96,3,3,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.551712,-46.545053
1300,0,65,2,2,1,1,1,0,0,0,Carrão/São Paulo,rent,apartment,-23.550948000000002,-46.552757
2000,0,69,3,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.557115,-46.539416
4940,1040,125,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.551137,-46.543845
1000,442,67,2,2,1,2,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.555285,-46.479096
1200,480,48,2,2,1,1,1,1,0,0,Cidade Líder/São Paulo,rent,apartment,-23.562211,-46.479378
1200,560,70,3,2,1,1,0,0,1,0,Cidade Líder/São Paulo,rent,apartment,-23.564779,-46.476772
650,0,48,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.572993,-46.397772
800,0,60,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.571792,-46.398985
700,0,48,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.564882,-46.399215
1500,500,52,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.501332,-46.472309
1199,263,50,1,2,1,1,1,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.552403,-46.631424
1000,400,31,1,2,1,1,1,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.55076,-46.636143
7200,1900,62,1,2,1,2,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541
7200,1900,62,1,2,1,2,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541
4193,1044,37,1,2,1,2,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541
6500,500,35,1,2,1,1,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541
7200,1900,62,1,2,1,2,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541
7200,1900,62,1,2,1,2,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541
8000,0,62,1,2,1,2,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541
4500,1383,140,3,2,1,1,0,0,1,0,Iguatemi/São Paulo,rent,apartment,-23.585374,-46.683375
7000,1200,104,2,3,1,2,1,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.585816,-46.682625
10000,1350,70,1,2,1,1,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.585816,-46.682625
850,290,38,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.513194,-46.392743
1200,0,70,3,2,1,1,0,0,1,0,Itaim Paulista/São Paulo,rent,apartment,-23.49054,-46.383035
950,0,48,2,2,1,1,1,0,1,0,Itaim Paulista/São Paulo,rent,apartment,-23.49054,-46.383035
650,200,50,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.509246,-46.38031
1160,160,42,2,2,1,1,1,0,1,0,Itaim Paulista/São Paulo,rent,apartment,-23.509727,-46.380503
660,240,42,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.509559,-46.380044
750,159,41,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.509752,-46.379782
660,240,42,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.5097,-46.3797
600,250,48,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.513114,-46.37971
610,25,38,1,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.491688,-46.376245
1100,250,43,2,2,1,1,1,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.487741,-46.375611
750,0,50,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.506543,-46.367814
1000,150,49,2,2,1,1,1,0,1,0,Itaim Paulista/São Paulo,rent,apartment,-23.525987,-46.401432
700,250,43,2,2,1,1,1,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.526618,-46.397981
1430,0,52,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.545408,-46.449034
1200,490,50,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.531855,-46.443749
1100,80,47,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.536562,-46.442988
1200,0,42,2,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.560669999999998,-46.450742
900,380,48,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.557205,-46.45783
1100,0,76,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.536226,-46.44305
800,100,35,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.529224,-46.451101
950,273,40,1,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.547305,-46.448186
1200,330,55,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.553837,-46.45892
900,172,45,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.529702,-46.409785
1050,295,50,2,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,rent,apartment,-23.563544,-46.479948
850,80,30,1,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526929,-46.545361
2500,1400,110,2,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.524837,-46.53328
1100,352,100,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.510943,-46.52949
1400,350,52,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.511878,-46.522008
1005,200,47,1,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.519551,-46.553027
1000,750,58,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.520394,-46.533614
790,60,30,1,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.528933,-46.518664
1600,300,50,2,2,1,1,0,1,1,0,Penha/São Paulo,rent,apartment,-23.517711,-46.531392
1200,390,56,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.528045,-46.578424
1200,390,56,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.52025,-46.554159
1300,450,60,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.509447,-46.530638
1530,1030,60,3,2,1,2,0,1,1,0,Penha/São Paulo,rent,apartment,-23.536374,-46.543065
1000,80,60,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.524668,-46.549516
1300,0,49,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.519592,-46.553019
1100,382,64,3,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.509273,-46.495231
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1500,290,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
900,0,45,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.61623,-46.48805
1400,396,55,2,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.58608,-46.535128
1700,475,68,3,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.58608,-46.535128
1700,476,68,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.58608,-46.535128
1750,450,50,2,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.58608,-46.535128
1520,420,75,3,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586471,-46.535933
1800,600,70,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586471,-46.535933
1667,567,72,3,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586471,-46.535933
1300,453,51,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585864,-46.535827
1100,376,54,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585987,-46.535965
1100,400,56,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585987,-46.535965
1200,410,55,2,2,1,2,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585987,-46.535965
1100,380,55,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585987,-46.535965
1500,400,65,3,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585879,-46.536578
1500,280,56,2,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.585748,-46.533696
1500,279,56,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585748,-46.533696
1500,279,56,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585748,-46.533696
1500,275,56,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585748,-46.533696
1500,246,56,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585748,-46.533696
1200,523,47,2,2,1,1,1,0,1,0,São Mateus/São Paulo,rent,apartment,-23.593369,-46.469455
900,426,45,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.593369,-46.469455
1100,270,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.593369,-46.469455
950,328,47,2,2,1,1,1,0,1,0,São Mateus/São Paulo,rent,apartment,-23.593308,-46.468121
990,260,47,2,2,1,1,1,0,1,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708
1440,0,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708
1600,380,47,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708
1000,300,44,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708
1200,305,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708
1250,0,48,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.598493,-46.467337
1100,200,46,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.598819,-46.465647
780,220,54,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.598819,-46.465647
1000,0,60,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.598596,-46.465352
1100,340,50,2,2,1,1,1,0,1,0,São Mateus/São Paulo,rent,apartment,-23.5992,-46.463819
1150,290,47,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.598877,-46.463609
1150,350,49,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.604398,-46.470327
800,0,40,1,2,1,1,1,0,0,0,São Miguel/São Paulo,rent,apartment,-23.496689,-46.43217
1350,0,50,1,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.493791,-46.438778
1350,0,50,1,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.493791,-46.438778
1200,550,62,2,2,1,1,0,0,0,0,São Rafael/São Paulo,rent,apartment,-23.547847,-46.630507
1000,390,45,1,2,1,1,1,0,0,0,São Rafael/São Paulo,rent,apartment,-23.553961,-46.631138
1400,450,110,2,2,1,1,1,0,0,0,São Rafael/São Paulo,rent,apartment,-23.549462,-46.6291
1200,1700,105,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.54651,-46.547424
2000,680,55,2,2,1,2,0,1,0,0,Tatuapé/São Paulo,rent,apartment,-23.544455,-46.567338
9500,1400,225,3,2,3,4,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.543806,-46.550641
1500,600,64,2,2,1,1,1,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.531954,-46.581149
2800,800,120,3,3,2,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.533954,-46.571742
2700,0,114,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.536573,-46.577312
1900,488,43,1,2,1,1,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.535246,-46.575462
3900,1809,168,4,4,3,4,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.554146,-46.564463
1650,410,50,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.535026,-46.571184
1610,652,70,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.541218,-46.570278
5500,3700,250,4,2,4,4,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.551222,-46.561695
1600,350,50,2,2,1,1,0,1,0,0,Tatuapé/São Paulo,rent,apartment,-23.525464,-46.562212
2000,560,73,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.536757,-46.573494
1400,631,66,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.535245,-46.575463
2200,830,94,3,2,1,1,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.54066,-46.573216
3500,760,96,3,2,1,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.542847,-46.566241
1600,0,117,2,2,1,1,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.530914,-46.564011
3000,3159,234,3,3,1,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.549799,-46.560061
3000,575,70,3,2,1,1,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.53733,-46.573667
1450,550,60,2,2,1,1,1,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.535908,-46.579609
2250,425,35,1,2,1,1,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.54004,-46.578803
2250,0,35,1,2,1,1,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.543268,-46.56019
1100,200,45,2,2,1,1,0,1,0,0,Vila Curuçá/São Paulo,rent,apartment,-46.428927,-23.51764
1100,210,48,2,2,1,1,1,1,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.515212,-46.428439
1300,260,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,rent,apartment,-23.502485,-46.423493
1180,50,54,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.496691,-46.422609
1250,550,62,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.547847,-46.630507
1970,600,65,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.572618,-46.532134
1450,0,99,2,2,1,1,0,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.5583,-46.552433
1250,700,58,2,2,1,1,0,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.563899,-46.534821
3000,600,92,3,2,1,3,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.56765,-46.548897
1200,400,50,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.574077,-46.531292
1200,300,66,3,2,1,1,0,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.574077,-46.531292
1000,0,40,1,2,1,1,0,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.56644,-46.538721
1200,530,57,2,2,1,1,0,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.579181,-46.539033
1500,640,89,3,3,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.565484,-46.554921
1600,370,63,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.57405,-46.531341
1700,0,92,2,2,1,1,1,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.565732,-46.54416
1100,740,60,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.564565,-46.536959
2500,600,52,2,2,1,1,1,1,1,0,Vila Formosa/São Paulo,rent,apartment,-23.569705,-46.54498
1000,336,49,2,2,1,1,0,0,1,0,Vila Jacuí/São Paulo,rent,apartment,-23.50897,-46.447648
1200,0,42,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,rent,apartment,-23.510487,-46.447684
1790,440,65,3,2,1,1,1,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.533208,-46.533952
1100,0,35,1,2,1,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.535559,-46.527181
1500,507,60,3,2,1,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.541053,-46.512181
3500,2100,119,3,2,1,2,1,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.539095,-46.524103
1200,437,52,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.52647,-46.533089
1100,600,77,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.543536,-46.513954
1000,530,60,2,2,1,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.540358,-46.51677
1100,550,59,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.533208,-46.533952
1300,300,30,1,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.585764,-46.584164
1600,592,50,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.578004,-46.592718
1450,430,49,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.583007,-46.584092
1900,460,62,2,2,1,1,0,1,1,0,Vila Prudente/São Paulo,rent,apartment,-23.589532,-46.554392
1600,495,61,3,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.586716,-46.560806
3000,2500,276,3,4,3,4,1,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.589429,-46.570531
2100,428,70,2,2,1,2,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.583367,-46.583523
1290,300,30,1,2,1,1,1,1,1,0,Vila Prudente/São Paulo,rent,apartment,-23.585764,-46.584164
1950,0,50,2,2,1,1,1,1,0,0,Vila Prudente/São Paulo,rent,apartment,-23.592986,-46.581311
1600,460,48,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.587066,-46.579877
1700,290,55,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-46.577355,-23.59818
1499,300,55,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.597473,-46.57713
1400,0,65,2,2,1,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.59838,-46.576229
2420,0,69,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.59471,-46.577784
1799,270,55,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.597473,-46.57713
2000,672,80,2,2,1,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.573608,-46.620581
2500,796,110,3,2,1,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.57202,-46.621337
1200,400,32,1,2,1,1,1,0,0,0,Cambuci/São Paulo,rent,apartment,-23.559663,-46.614484
4000,574,79,3,2,1,2,1,1,1,0,Cambuci/São Paulo,rent,apartment,-23.567583,-46.624744
