country,code,year,share_animal_protein,gdp,population,name,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017
El Salvador,slv,2003,3.36542164,6744,6008523,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
El Salvador,slv,2004,3.485781067,6851,6028792,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
El Salvador,slv,2005,3.808634772,7070,6050513,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
El Salvador,slv,2006,3.826154443,7329,6074487,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
El Salvador,slv,2007,3.984411535,7596,6100868,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
El Salvador,slv,2008,3.815073815,7661,6129628,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
El Salvador,slv,2009,4,7392,6160423,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
El Salvador,slv,2010,3.950695825,7466,6192993,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
El Salvador,slv,2011,3.856523453,7607,6227491,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
El Salvador,slv,2012,3.837436499,7726,6264129,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
El Salvador,slv,2013,3.919285991,7845,6302723,El Salvador,americas,america_north,america,g77,13.83333,-88.91667,24/10/1945,Latin America & Caribbean,Lower middle income
Estonia,est,2000,6.700327869,14074,1370749,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2001,6.611950098,15060,1362823,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2002,7.370358199,16077,1356644,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2003,7.012361744,17378,1351955,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2004,6.374025974,18582,1348449,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2005,6.811493527,20441,1345857,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2006,6.552606931,22674,1344038,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2007,6.676598386,24542,1342873,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2008,6.645336553,23275,1342145,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2009,6.596176822,19886,1341629,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2010,6.459214502,20382,1341140,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2011,6.487078139,21997,1340537,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2012,6.444306931,23026,1339762,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Estonia,est,2013,6.546572395,23436,1338832,Estonia,europe,europe_east,europe_central_asia,others,59,26,17/9/1991,Europe & Central Asia,High income
Ethiopia,eth,2000,1.117581187,703,65577897,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2001,1.145981411,720,67303731,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2002,1.635574837,735,69040669,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2003,1.564755839,714,70784012,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2004,1.540913921,727,72526620,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2005,1.360970677,788,74263861,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2006,1.433655313,844,75993403,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2007,1.500255493,905,77718436,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2008,1.60555005,965,79446419,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2009,1.438596491,1026,81187751,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2010,1.705769231,1097,82949541,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2011,1.468378507,1199,84734262,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2012,1.440677966,1287,86538534,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Ethiopia,eth,2013,1.443453778,1365,88356373,Ethiopia,africa,africa_sub_saharan,sub_saharan_africa,g77,9,39.5,13/11/1945,Sub-Saharan Africa,Low income
Finland,fin,2000,7.993652809,32957,5173370,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2001,8.020182908,33730,5185180,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2002,8.11928934,34214,5197305,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2003,8.249841471,34813,5210595,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2004,8.146800502,36075,5226067,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2005,8.07372696,36951,5244342,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2006,8.032128514,38302,5265936,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2007,8.275525754,40117,5290431,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2008,8.494437577,40219,5316334,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2009,8.403340551,36717,5341546,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2010,8.401219512,37643,5364546,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2011,8.59667171,38432,5384770,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2012,8.694553115,37704,5402627,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
Finland,fin,2013,8.673396675,37246,5418763,Finland,europe,europe_east,europe_central_asia,oecd,64,26,14/12/1955,Europe & Central Asia,High income
France,fra,2000,8.642441054,33967,59047795,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2001,8.737362637,34434,59390720,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2002,8.640043764,34618,59774531,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2003,8.580986897,34707,60183884,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2004,8.353305204,35465,60596691,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2005,8.154889768,35817,60996506,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2006,8.093367492,36439,61378065,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2007,8.250432776,37068,61744596,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2008,8.029287525,36928,62098413,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2009,8.083852691,35642,62444770,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2010,8.027149321,36141,62787427,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2011,8.014797951,36691,63125894,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2012,8.067052023,36571,63457777,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
France,fra,2013,7.966685813,36632,63782963,France,europe,europe_west,europe_central_asia,oecd,46,2,24/10/1945,Europe & Central Asia,High income
Gabon,gab,2000,5.63622975,17603,1235274,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2001,5.669758813,17553,1263165,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2002,4.916792738,16823,1290532,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2003,5.157459602,16826,1317484,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2004,5.713004484,16565,1344171,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2005,5.884346225,16371,1370729,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2006,6.166421208,15518,1397192,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2007,5.97565474,16160,1423637,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2008,5.623822088,15293,1450310,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2009,5.70878103,14924,1477514,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2010,5.698389458,15626,1505463,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2011,6.012987013,16403,1534262,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2012,6.047942755,16932,1563873,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gabon,gab,2013,6.081978799,17532,1594205,Gabon,africa,africa_sub_saharan,sub_saharan_africa,g77,-1,11.75,20/9/1960,Sub-Saharan Africa,Upper middle income
Gambia,gmb,2000,2.145173745,1564,1297084,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2001,2.197540658,1611,1335674,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2002,2.333197556,1576,1376035,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2003,2.484725051,1570,1417818,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2004,2.448681542,1671,1460493,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2005,2.407862408,1612,1503678,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2006,2.554860242,1589,1547259,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2007,2.556213018,1605,1591357,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2008,2.425646968,1655,1636107,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2009,2.336512781,1718,1681734,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2010,2.655198205,1786,1728394,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2011,2.417533432,1669,1776103,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2012,2.108597285,1725,1824777,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Gambia,gmb,2013,2.146118721,1767,1874360,Gambia,africa,africa_sub_saharan,sub_saharan_africa,g77,13.5,-15.5,21/9/1965,Sub-Saharan Africa,Low income
Georgia,geo,2000,3.800467654,4646,4745765,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2001,4.022744503,4891,4685331,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2002,4.106181818,5184,4626034,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2003,4.191340782,5792,4569880,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2004,4.436940041,6138,4519607,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2005,4.484076433,6660,4477006,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2006,3.731843575,7227,4442825,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2007,3.988965517,8146,4415956,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2008,3.842689076,8344,4394018,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2009,3.476077367,7987,4373630,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2010,3.92970123,8404,4352244,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2011,3.961497326,8946,4329026,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2012,3.904191617,9491,4304363,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Georgia,geo,2013,3.968330465,9829,4278410,Georgia,europe,europe_east,europe_central_asia,others,41.99998,43.4999,31/7/1992,Europe & Central Asia,Lower middle income
Germany,deu,2000,6.772182254,37776,82349027,Germany,europe,europe_west,europe_central_asia,oecd,51.5,10.5,18/9/1973,Europe & Central Asia,High income
Germany,deu,2001,6.914064823,38352,82384256,Germany,europe,europe_west,europe_central_asia,oecd,51.5,10.5,18/9/1973,Europe & Central Asia,High income
Germany,deu,2002,6.781441494,38288,82432026,Germany,europe,europe_west,europe_central_asia,oecd,51.5,10.5,18/9/1973,Europe & Central Asia,High income
Germany,deu,2003,7.026548673,37995,82484111,Germany,europe,europe_west,europe_central_asia,oecd,51.5,10.5,18/9/1973,Europe & Central Asia,High income
Germany,deu,2004,6.824978012,38448,82524343,Germany,europe,europe_west,europe_central_asia,oecd,51.5,10.5,18/9/1973,Europe & Central Asia,High income
